AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1216+069,1903,VCC0297,28,"('184.83708', '6.64389')","(184.66095, 6.70838)",0.20417443578556588,0.00015243691892221557,90.32839292825197,35.98651136189781,105.27736696952735,x,2297.0,1999.0,96.0,32.35256296,x,10.9,3.5,71.3,160.0,49.8,0,x,x,x,Sc (on edge),Sc (on edge),0.006668
PG1216+069,1903,VCC0339,28,"('184.83708', '6.64389')","(184.83614, 6.7051)",0.15648358032395004,4.289804888328991e-07,51.2928054998064,10.516273104099188,37.396337961941306,x,2485.1,2187.0,284.0,35.00086805,x,4.8,4.2,30.7,79.0,79.9,0,x,x,x,x,x,0.007295
PG1216+069,1903,NGC4260,28,"('184.83708', '6.64389')","(184.84267, 6.09868)",0.030795605951602748,0.045486277219798185,208.35405105618935,221.42243788740112,384.45462531207477,x,2255.7,1958.0,55.0,40.4,x,36.6,17.6,61.3,45.0,45.6,NGC4260,.SBS1..,59.9,58.0,SB(s)a;Sy      LINER,SB(s)a;Sy      LINER,0.006531
PG1216+069,1903,NGC4223,28,"('184.83708', '6.64389')","(184.35755, 6.69007)",0.0035060992395402027,0.0001100146312459785,141.54708741853955,95.54752220753817,240.94836843908163,x,2533.0,2235.0,332.0,28.85,x,20.9,8.6,65.6,x,32.5,NGC4223,.LAS+*.,58.3,128.0,SA(s)0+:;Sy    LINER,SA(s)0+:;Sy    LINER,0.007455
PG1216+069,1903,NGC4261,28,"('184.83708', '6.64389')","(184.84675, 5.82522)",0.0006864867158713557,0.0013143530536979414,211.4858940287818,228.721717377253,447.5462612356274,x,2535.5,2238.0,335.0,31.32,x,37.4,32.8,28.6,x,19.3,NGC4261,.E.2+..,27.0,160.0,E2-3;LINER     Sy3,E2-3;LINER     Sy3,0.007465
PG1216+069,1903,VCC0287,28,"('184.83708', '6.64389')","(184.61884, 6.40576)",8.551622655754787e-05,2.628065087575644e-54,63.897713172478895,16.95570700383797,187.77427153393955,x,2371.8,2074.0,171.0,33.40630833,x,6.6,5.0,40.5,144.0,78.3,0,x,x,x,"dE4,N:","dE4,N:",0.006918
PG1216+069,1903,VCC0332,28,"('184.83708', '6.64389')","(184.81387, 6.30712)",2.2802062142184656e-06,8.85181895524137e-53,68.50034731443957,19.723513885715192,212.90961072729917,x,2565.8,2268.0,365.0,36.13837149,x,7.3,3.4,62.6,15.0,11.1,0,x,x,x,S0_1_(6),S0_1_(6),0.007565
PG1216+069,1903,NGC4269,28,"('184.83708', '6.64389')","(184.95496, 6.01497)",3.0552318147792955e-07,9.913048159390941e-33,98.73268843385246,43.66490581691434,372.97199512151326,x,2371.7,2074.0,171.0,33.40376932,x,12.4,11.1,25.8,135.0,34.5,NGC4269,.L..+..,47.5,137.0,S0+,S0+,0.006918
PG1216+069,1903,SDSSJ121928.51+061622.6,28,"('184.83708', '6.64389')","(184.86879, 6.27294)",2.6744843773601924e-07,6.678811960814026e-135,49.05876764093103,9.545941546018392,166.81596284468563,x,1822.8,1525.0,-378.0,25.67342396,x,4.5,1.3,73.1,1.0,5.9,0,x,x,x,x,x,0.005087
PG1216+069,1903,VCC0346,28,"('184.83708', '6.64389')","(184.84925, 6.23303)",2.345983263963839e-07,3.978566698425552e-127,56.34433476966049,12.89864333951443,220.04728673685645,x,2177.8,1880.0,-23.0,30.67303452,x,5.5,3.7,47.9,41.0,42.7,0,x,x,x,"dE5,N","dE5,N",0.006271
PG1216+069,1903,IC3155,28,"('184.83708', '6.64389')","(184.93881, 6.00575)",3.2726815507037065e-09,1.3440826147077112e-33,103.62335094189459,48.50398952663585,411.3028814913228,x,2589.7,2292.0,389.0,36.47407287,x,13.3,8.2,51.7,35.0,44.0,IC3155,.L..../,62.1,-99,S0,S0,0.007645
PG1216+069,1903,VCC0315,28,"('184.83708', '6.64389')","(184.75228, 6.09461)",1.0632801634860542e-09,8.069879305866979e-131,60.517027240206275,15.065888622978731,259.7786861844361,x,1901.7,1604.0,-299.0,26.78426695,x,6.1,3.6,54.5,75.0,66.3,0,x,x,x,SBa(s),SBa(s),0.005349
PG1216+069,1903,NGC4266,28,"('184.83708', '6.64389')","(184.92623, 5.53828)",9.488913819705151e-11,2.4222690273721605e-34,112.59081653470068,58.09475019311125,499.87136008302883,x,1833.4,1536.0,-367.0,25.82185709,x,15.0,3.0,78.5,x,80.6,NGC4266,.SBS1$/,77.9,76.0,SB(s)a? sp     LINER,SB(s)a? sp     LINER,0.005124
PG1216+069,1903,VCC0340,28,"('184.83708', '6.64389')","(184.84219, 5.91047)",1.8880832674482625e-13,5.81390003834183e-155,64.56417617056883,17.34252000143001,324.9954644904329,x,1802.6,1505.0,-398.0,25.388484,x,6.7,2.7,66.4,160.0,19.6,VCC340,.......,51.9,-99,BCD or merger  HII,BCD or merger  HII,0.00502
PG1216+069,1903,VCC0329,28,"('184.83708', '6.64389')","(184.80745, 5.98591)",1.7897007178257972e-14,1.818214932475174e-240,57.0492236372708,13.252018714143139,310.801101623422,x,1919.6,1622.0,-281.0,27.03696335,x,5.6,2.5,63.9,x,x,VCC329,.I?....,64.1,-99,I?,I?,0.00541
PG1216+069,1903,VCC0388,28,"('184.83708', '6.64389')","(185.01454, 6.01075)",3.669822632569346e-15,2.535189779394792e-165,69.14644974667412,20.13017635292846,391.25898919765166,x,2421.7,2124.0,221.0,34.10809082,x,7.4,3.2,64.5,23.0,38.6,0,x,x,x,dE6:,dE6:,0.007084
PG1216+069,1903,VCC0238,28,"('184.83708', '6.64389')","(184.37794, 6.69748)",1.857998418278293e-16,0.0,51.2928054998064,10.516273104099188,292.2261541318575,x,2589.0,2291.0,388.0,36.46435368,x,4.8,3.4,44.8,15.0,81.7,0,x,x,x,"dE0,N","dE0,N",0.007643
PG1216+069,1903,VCC0344,28,"('184.83708', '6.64389')","(184.84617, 5.79483)",4.8344137303888144e-17,2.1291422152178737e-134,80.35512867333026,27.904981634109703,489.1572618370617,x,2343.5,2046.0,143.0,33.00716023,x,9.2,9.1,11.5,95.0,84.4,0,x,x,x,cE2,cE2,0.006824
PG1216+069,1903,VCC0274,28,"('184.83708', '6.64389')","(184.54597, 5.93236)",7.819830267570431e-19,1.91705499267e-313,57.750220983723516,13.608563480397187,364.7118672672109,x,1931.5,1634.0,-269.0,27.20481055,x,5.7,2.3,66.2,x,x,0,x,x,x,BCD?,BCD?,0.00545
PG1216+069,1903,SDSSJ121807.19+055549.9,28,"('184.83708', '6.64389')","(184.53, 5.93055)",2.8852839836280173e-22,0.0,59.14089438200837,14.331050205759523,416.47126882525407,x,2183.5,1886.0,-17.0,30.75404531,x,5.9,2.3,66.4,112.0,88.8,0,x,x,x,x,x,0.006291
PG1216+069,1903,SDSSJ121828.33+060433.9,28,"('184.83708', '6.64389')","(184.61808, 6.07608)",2.7389731503887767e-22,0.0,55.63546142004417,12.548466041712032,380.231092502518,x,2543.6,2246.0,343.0,35.82600629,x,5.4,2.0,68.3,10.0,11.0,0,x,x,x,x,x,0.007492
PG1216+069,1903,SDSSJ122048.92+055854.4,28,"('184.83708', '6.64389')","(185.20388, 5.98178)",1.5222582496313661e-24,0.0,52.75811898352246,11.180339887498949,389.7558389143344,x,2097.7,1800.0,-103.0,29.54484781,x,5.0,2.5,60.0,61.0,89.8,0,x,x,x,x,x,0.006003
PG1216+069,1903,SDSSJ121953.72+060156.4,28,"('184.83708', '6.64389')","(184.97386, 6.03234)",1.2384429005101573e-24,0.0,48.303916703970344,9.229517863897335,357.2340395541254,x,2319.7,2022.0,119.0,32.671572,x,4.4,2.4,57.3,48.0,60.5,0,x,x,x,x,x,0.006746
PG1216+069,1903,SDSSJ121913.80+055913.0,28,"('184.83708', '6.64389')","(184.8075, 5.98694)",3.58473748148693e-29,0.0,38.77514986628247,5.7243340223994625,308.69806740500815,x,1909.6,1612.0,-291.0,26.8961276,x,3.2,3.1,18.2,87.0,84.4,VCC329,.I?....,64.1,-99,x,x,0.005378
PG1216+069,1903,IC3229,28,"('184.83708', '6.64389')","(185.72, 6.67987)",1.9789388217612134e-34,0.0,46.00667649591621,8.3018672598398,396.59545038837626,x,1838.2,1540.0,-363.0,25.88964703,x,4.1,2.6,50.2,20.0,67.7,IC3229,.S..4..,74.0,47.0,Sbc,Sbc,0.005137
PG1216+069,1903,VCC0223,28,"('184.83708', '6.64389')","(184.29461, 6.4318)",1.2434707038597041e-38,0.0,36.228855835915674,4.938522046118656,337.1096536648489,x,2367.8,2070.0,167.0,33.34924824,x,2.9,2.3,36.9,80.0,11.5,VCC223,.......,37.4,-99,BCD?,BCD?,0.006905
PG1216+069,1903,VCC0405,28,"('184.83708', '6.64389')","(185.07568, 5.99923)",1.3006511377235862e-105,0.0,26.06981975654495,2.414953415699773,404.34926614126243,x,2394.7,2097.0,194.0,33.72783918,x,1.8,1.8,0.0,x,x,0,x,x,x,dE0:,dE0:,0.006995
PG1216+069,1903,[DS96]1218+0615,28,"('184.83708', '6.64389')","(185.20383, 5.98175)",-99,-99,-99,-99,381.9532821231195,x,2055.7,1758.0,-145.0,28.95329815,x,x,x,x,x,x,0,x,x,x,x,x,0.005864
